"SAMPLE_NUMBER","LOGIN_DATE","LOGIN_DATE","REPORTABLE","ANALYSIS","REPORTED_NAME","REPORTED_UNITS","ENTRY","REPLICATE_COUNT","PRODUCT","CUSTOMER","IN_SPEC","PRODUCT_GRADE","SAMPLE_NAME","NAME"
"7806144","23/09/2015 06:52:55 AM","23/09/2015 06:52:55 AM","T","ICPM050214","Iodine","UG_P_100G","91.599","1","PDR_INFANT","621","T","TM563","2015174275","ICPM05-15-0037"
"7806166","23/09/2015 06:58:03 AM","23/09/2015 06:58:03 AM","T","ICPM050214","Iodine","UG_P_100G","90.983","1","PDR_INFANT","621","T","TM563","2015175402","ICPM05-15-0037"
"7806166","23/09/2015 06:58:03 AM","23/09/2015 06:58:03 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM563","2015175402","IODI01-15-0159"
"7806167","23/09/2015 06:58:33 AM","23/09/2015 06:58:33 AM","T","IODI010493","Iodine","UG_P_100G","117","1","QC","","T","SRM","SRM","IODI01-15-0157"
"7806168","23/09/2015 06:58:44 AM","23/09/2015 06:58:44 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM563","2015175403","IODI01-15-0159"
"7806168","23/09/2015 06:58:44 AM","23/09/2015 06:58:44 AM","T","ICPM050214","Iodine","UG_P_100G","91.125","1","PDR_INFANT","621","T","TM563","2015175403","ICPM05-15-0037"
"7806169","23/09/2015 06:59:27 AM","23/09/2015 06:59:27 AM","T","ICPM050214","Iodine","UG_P_100G","89.548","1","PDR_INFANT","621","T","TM563","2015175404","ICPM05-15-0037"
"7806169","23/09/2015 06:59:27 AM","23/09/2015 06:59:27 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM563","2015175404","IODI01-15-0159"
"7806171","23/09/2015 07:00:09 AM","23/09/2015 07:00:09 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM563","2015175405","IODI01-15-0159"
"7806171","23/09/2015 07:00:09 AM","23/09/2015 07:00:09 AM","T","ICPM050214","Iodine","UG_P_100G","88.731","1","PDR_INFANT","621","T","TM563","2015175405","ICPM05-15-0037"
"7806174","23/09/2015 07:00:20 AM","23/09/2015 07:00:20 AM","T","IODI010493","Iodine","UG_P_100G","184","1","QC","","T","SRM","SRM","IODI01-15-0157"
"7806283","23/09/2015 07:46:37 AM","23/09/2015 07:46:37 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3698","7448440","IODI01-15-0160"
"7807499","23/09/2015 10:40:20 AM","23/09/2015 10:40:20 AM","T","IODI010493","Iodine","UG_P_100G","195","1","PDR_WPC","MG20","T","MG2412","7448623","IODI01-15-0160"
"7808164","23/09/2015 12:40:00 PM","23/09/2015 12:40:00 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3737","7448755","IODI01-15-0160"
"7808174","23/09/2015 12:43:46 PM","23/09/2015 12:43:46 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3737","7448756","IODI01-15-0160"
"7808751","23/09/2015 02:21:06 PM","23/09/2015 02:21:06 PM","T","IODI010493","Iodine","MG_P_KG","0.3","1","MEATP_RAW","U4","T","CHICKEN","","IODI01-15-0168"
"7809045","23/09/2015 03:06:52 PM","23/09/2015 03:06:52 PM","T","IODI010493","Iodine","MG_P_KG","0.1","1","MEATP_RAW","U4","T","LUNG","","IODI01-15-0168"
"7809133","23/09/2015 03:20:12 PM","23/09/2015 03:20:12 PM","T","IODI010493","Iodine","UG_P_100G","128","1","QC","","T","SRM","SRM","IODI01-15-0158"
"7809136","23/09/2015 03:21:11 PM","23/09/2015 03:21:11 PM","T","IODI010493","Iodine","UG_P_100G","165","1","QC","","F","SRM","SRM","IODI01-15-0158"
"7809178","23/09/2015 03:28:36 PM","23/09/2015 03:28:36 PM","T","IODI010493","Iodine","UG_P_100G","185","1","PDR_WPC","MG20","T","MG2412","7449012","IODI01-15-0160"
"7809434","23/09/2015 12:00:00 AM","23/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","OMNINOUR","T","TM447102","2015174792","IODI01-15-0160"
"7809434","23/09/2015 12:00:00 AM","23/09/2015 12:00:00 AM","T","ICPM050214","Iodine","UG_P_100G","120.805","1","PDR_INFANT","OMNINOUR","T","TM447102","2015174792","ICPM05-15-0037"
"7810428","24/09/2015 06:46:56 AM","24/09/2015 06:46:56 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3698","7449591","IODI01-15-0160"
"7810525","24/09/2015 12:00:00 AM","24/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_INFANT","OMNINOUR","T","TM447002","2015176139","IODI01-15-0161"
"7810525","24/09/2015 12:00:00 AM","24/09/2015 12:00:00 AM","T","ICPM050214","Iodine","UG_P_100G","117.945","1","PDR_INFANT","OMNINOUR","T","TM447002","2015176139","ICPM05-15-0037"
"7811513","24/09/2015 09:33:11 AM","24/09/2015 09:33:11 AM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_INFANT","MG80","T","MG3638","7449723","IODI01-15-0160"
"7811518","24/09/2015 09:35:58 AM","24/09/2015 09:35:58 AM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_INFANT","MG80","T","MG3638","7449724","IODI01-15-0160"
"7812065","24/09/2015 10:56:46 AM","24/09/2015 10:56:46 AM","T","ICPM050214","Iodine","UG_P_100G","0.0","1","QC","","T","BLANK","BLANK","ICPM05-15-0035"
"7812066","24/09/2015 10:56:52 AM","24/09/2015 10:56:52 AM","T","ICPM050214","Iodine","UG_P_100G","115.969","1","QC","","T","SRM","SRM","ICPM05-15-0035"
"7812075","24/09/2015 10:57:52 AM","24/09/2015 10:57:52 AM","T","ICPM050214","Iodine","UG_P_100G","90.209","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0035"
"7812084","24/09/2015 10:58:14 AM","24/09/2015 10:58:14 AM","T","ICPM050214","Iodine","UG_P_100G","84.933","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0035"
"7812489","24/09/2015 12:10:45 PM","24/09/2015 12:10:45 PM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM563","2015175992","IODI01-15-0160"
"7812489","24/09/2015 12:10:45 PM","24/09/2015 12:10:45 PM","T","ICPM050214","Iodine","UG_P_100G","87.464","1","PDR_INFANT","621","T","TM563","2015175992","ICPM05-15-0037"
"7812493","24/09/2015 12:11:46 PM","24/09/2015 12:11:46 PM","T","ICPM050214","Iodine","UG_P_100G","89.036","1","PDR_INFANT","621","T","TM563","2015175995","ICPM05-15-0037"
"7812493","24/09/2015 12:11:46 PM","24/09/2015 12:11:46 PM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM563","2015175995","IODI01-15-0160"
"7812524","24/09/2015 12:17:47 PM","24/09/2015 12:17:47 PM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM563","2015176990","IODI01-15-0160"
"7812524","24/09/2015 12:17:47 PM","24/09/2015 12:17:47 PM","T","ICPM050214","Iodine","UG_P_100G","88.534","1","PDR_INFANT","621","T","TM563","2015176990","ICPM05-15-0037"
"7812533","24/09/2015 12:19:32 PM","24/09/2015 12:19:32 PM","T","ICPM050214","Iodine","UG_P_100G","89.446","1","PDR_INFANT","621","T","TM563","2015176991","ICPM05-15-0037"
"7812533","24/09/2015 12:19:32 PM","24/09/2015 12:19:32 PM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM563","2015176991","IODI01-15-0160"
"7812535","24/09/2015 12:00:00 AM","24/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM563","2015176992","IODI01-15-0165"
"7812535","24/09/2015 12:00:00 AM","24/09/2015 12:00:00 AM","T","ICPM050214","Iodine","UG_P_100G","96.415","1","PDR_INFANT","621","T","TM563","2015176992","ICPM05-15-0040"
"7812575","24/09/2015 12:33:10 PM","24/09/2015 12:33:10 PM","T","ICPM050214","Iodine","UG_P_100G","94.485","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0035"
"7812579","24/09/2015 12:33:46 PM","24/09/2015 12:33:46 PM","T","ICPM050214","Iodine","UG_P_100G","99.01","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0035"
"7812584","24/09/2015 12:34:11 PM","24/09/2015 12:34:11 PM","T","ICPM050214","Iodine","UG_P_100G","56.304","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0035"
"7814022","24/09/2015 05:10:27 PM","24/09/2015 05:10:27 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","621","T","TM274","2015174430","IODI01-15-0161"
"7814035","24/09/2015 05:14:50 PM","24/09/2015 05:14:50 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","621","T","TM274","2015177061","IODI01-15-0161"
"7814039","24/09/2015 05:15:33 PM","24/09/2015 05:15:33 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","621","T","TM274","2015177062","IODI01-15-0161"
"7814051","24/09/2015 05:16:31 PM","24/09/2015 05:16:31 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","621","T","TM274","2015177063","IODI01-15-0161"
"7814181","24/09/2015 05:33:49 PM","24/09/2015 05:33:49 PM","T","IODI010493","Iodine","UG_P_100G","170","1","PDR_INFANT","MG80","T","MG3738","7450225","IODI01-15-0161"
"7814182","24/09/2015 05:37:08 PM","24/09/2015 05:37:08 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","MG80","T","MG3738","7450226","IODI01-15-0161"
"7814358","24/09/2015 06:16:14 PM","24/09/2015 06:16:14 PM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","MG80","T","MG3698","7450309","IODI01-15-0161"
"7814550","24/09/2015 07:31:45 PM","24/09/2015 07:31:45 PM","T","ICPM050214","Iodine","UG_P_100G","108.045","1","PDR_INFANT","DTS","T","NONE","2015166003","ICPM05-15-0039"
"7814551","24/09/2015 07:31:47 PM","24/09/2015 07:31:47 PM","T","ICPM050214","Iodine","UG_P_100G","118.155","1","PDR_INFANT","DTS","T","NONE","2015165398","ICPM05-15-0039"
"7814552","24/09/2015 07:31:49 PM","24/09/2015 07:31:49 PM","T","ICPM050214","Iodine","UG_P_100G","96.791","1","PDR_INFANT","DTS","T","NONE","2015167242","ICPM05-15-0039"
"7814553","24/09/2015 07:31:52 PM","24/09/2015 07:31:52 PM","T","ICPM050214","Iodine","UG_P_100G","131.064","1","PDR_INFANT","DTS","T","NONE","2015170493","ICPM05-15-0039"
"7814554","24/09/2015 07:31:54 PM","24/09/2015 07:31:54 PM","T","ICPM050214","Iodine","UG_P_100G","118.336","1","PDR_INFANT","DTS","T","NONE","2015170907","ICPM05-15-0039"
"7814555","24/09/2015 07:31:56 PM","24/09/2015 07:31:56 PM","T","ICPM050214","Iodine","UG_P_100G","104.344","1","PDR_INFANT","DTS","T","NONE","2015172113","ICPM05-15-0039"
"7814556","24/09/2015 07:31:58 PM","24/09/2015 07:31:58 PM","T","ICPM050214","Iodine","UG_P_100G","100.283","1","PDR_INFANT","DTS","T","NONE","2015173188","ICPM05-15-0039"
"7814583","24/09/2015 07:37:38 PM","24/09/2015 07:37:38 PM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_INFANT","621","T","TM443274","2015177490","IODI01-15-0161"
"7815090","25/09/2015 06:53:20 AM","25/09/2015 06:53:20 AM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","MG80","T","MG3729","7450685","IODI01-15-0161"
"7815093","25/09/2015 06:56:31 AM","25/09/2015 06:56:31 AM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","MG80","T","MG3729","7450686","IODI01-15-0163"
"7815136","25/09/2015 07:09:21 AM","25/09/2015 07:09:21 AM","T","IODI010493","Iodine","G_P_100ML","65","1","PERM_RETEN","570","T","PERMEATE","","IODI01-15-0162"
"7815152","25/09/2015 07:11:08 AM","25/09/2015 07:11:08 AM","T","IODI010493","Iodine","G_P_100ML","55","1","PERM_RETEN","570","T","PERMEATE","","IODI01-15-0162"
"7815155","25/09/2015 07:11:39 AM","25/09/2015 07:11:39 AM","T","IODI010493","Iodine","G_P_100ML","50","1","PERM_RETEN","570","T","PERMEATE","","IODI01-15-0162"
"7815279","25/09/2015 07:59:45 AM","25/09/2015 07:59:45 AM","T","ICPM050214","Iodine","UG_P_100G","-0.163","1","QC","","T","BLANK","BLANK","ICPM05-15-0036"
"7815282","25/09/2015 07:59:56 AM","25/09/2015 07:59:56 AM","T","ICPM050214","Iodine","UG_P_100G","121.769","1","QC","","T","SRM","SRM","ICPM05-15-0036"
"7815317","25/09/2015 08:07:45 AM","25/09/2015 08:07:45 AM","T","ICPM050214","Iodine","UG_P_100G","102.104","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815319","25/09/2015 08:08:34 AM","25/09/2015 08:08:34 AM","T","ICPM050214","Iodine","UG_P_100G","109.231","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815339","25/09/2015 08:12:55 AM","25/09/2015 08:12:55 AM","T","ICPM050214","Iodine","UG_P_100G","174.816","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815341","25/09/2015 08:13:50 AM","25/09/2015 08:13:50 AM","T","ICPM050214","Iodine","UG_P_100G","101.62","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815342","25/09/2015 08:14:32 AM","25/09/2015 08:14:32 AM","T","ICPM050214","Iodine","UG_P_100G","104.422","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815361","25/09/2015 08:16:27 AM","25/09/2015 08:16:27 AM","T","ICPM050214","Iodine","UG_P_100G","114.765","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815363","25/09/2015 08:16:36 AM","25/09/2015 08:16:36 AM","T","ICPM050214","Iodine","UG_P_100G","91.072","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815366","25/09/2015 08:17:26 AM","25/09/2015 08:17:26 AM","T","ICPM050214","Iodine","UG_P_100G","6.117","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815367","25/09/2015 08:17:59 AM","25/09/2015 08:17:59 AM","T","ICPM050214","Iodine","UG_P_100G","107.314","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815379","25/09/2015 08:18:32 AM","25/09/2015 08:18:32 AM","T","ICPM050214","Iodine","UG_P_100G","118.063","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815384","25/09/2015 08:19:16 AM","25/09/2015 08:19:16 AM","T","ICPM050214","Iodine","UG_P_100G","95.881","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815386","25/09/2015 08:19:59 AM","25/09/2015 08:19:59 AM","T","ICPM050214","Iodine","UG_P_100G","92.59","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0036"
"7815742","25/09/2015 09:14:53 AM","25/09/2015 09:14:53 AM","T","IODI010493","Iodine","UG_P_100G","121","1","QC","","T","SRM","SRM","IODI01-15-0159"
"7815752","25/09/2015 09:15:55 AM","25/09/2015 09:15:55 AM","T","IODI010493","Iodine","UG_P_100G","189","1","QC","","T","SRM","SRM","IODI01-15-0159"
"7815872","25/09/2015 12:00:00 AM","25/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM563","2015176339","IODI01-15-0162"
"7815877","25/09/2015 12:00:00 AM","25/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM563","2015176342","IODI01-15-0162"
"7815880","25/09/2015 12:00:00 AM","25/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM563","2015176345","IODI01-15-0162"
"7815884","25/09/2015 12:00:00 AM","25/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM563","2015176348","IODI01-15-0162"
"7815905","25/09/2015 12:00:00 AM","25/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM563","2015177911","IODI01-15-0162"
"7816687","25/09/2015 11:04:40 AM","25/09/2015 11:04:40 AM","T","ICPM050214","Iodine","UG_P_100G","-0.273","1","QC","","T","BLANK","BLANK","ICPM05-15-0037"
"7816688","25/09/2015 11:04:45 AM","25/09/2015 11:04:45 AM","T","ICPM050214","Iodine","UG_P_100G","118.197","1","QC","","T","SRM","SRM","ICPM05-15-0037"
"7816719","25/09/2015 11:07:50 AM","25/09/2015 11:07:50 AM","T","ICPM050214","Iodine","UG_P_100G","92.296","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0037"
"7816729","25/09/2015 11:08:36 AM","25/09/2015 11:08:36 AM","T","ICPM050214","Iodine","UG_P_100G","89.904","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0037"
"7816730","25/09/2015 11:09:01 AM","25/09/2015 11:09:01 AM","T","ICPM050214","Iodine","UG_P_100G","125.951","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0037"
"7817057","25/09/2015 12:25:45 PM","25/09/2015 12:25:45 PM","T","ICPM050214","Iodine","UG_P_100G","120.27","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0037"
"7818389","25/09/2015 05:00:56 PM","25/09/2015 05:00:56 PM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","621","T","TM443274","2015178037","IODI01-15-0161"
"7819045","26/09/2015 07:51:15 AM","26/09/2015 07:51:15 AM","T","IODI010493","Iodine","UG_P_100G","240","1","MISC_DAIRY","MG80","T","NONE","7451627","IODI01-15-0161"
"7819048","26/09/2015 07:54:22 AM","26/09/2015 07:54:22 AM","T","IODI010493","Iodine","UG_P_100G","230","1","MISC_DAIRY","MG80","T","NONE","7451628","IODI01-15-0161"
"7819050","26/09/2015 07:57:32 AM","26/09/2015 07:57:32 AM","T","IODI010493","Iodine","UG_P_100G","245","1","MISC_DAIRY","MG80","T","NONE","7451629","IODI01-15-0161"
"7819052","26/09/2015 08:00:40 AM","26/09/2015 08:00:40 AM","T","IODI010493","Iodine","UG_P_100G","240","1","MISC_DAIRY","MG80","T","NONE","7451630","IODI01-15-0161"
"7820430","26/09/2015 03:04:31 PM","26/09/2015 03:04:31 PM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM563","2015177730","IODI01-15-0162"
"7820432","26/09/2015 03:05:24 PM","26/09/2015 03:05:24 PM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM563","2015177733","IODI01-15-0162"
"7820434","26/09/2015 03:06:14 PM","26/09/2015 03:06:14 PM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM563","2015177736","IODI01-15-0162"
"7820440","26/09/2015 03:07:03 PM","26/09/2015 03:07:03 PM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM563","2015177739","IODI01-15-0162"
"7820664","26/09/2015 06:28:54 PM","26/09/2015 06:28:54 PM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM274","2015177840","IODI01-15-0163"
"7820679","26/09/2015 06:33:54 PM","26/09/2015 06:33:54 PM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","621","T","TM274","2015178750","IODI01-15-0164"
"7820680","26/09/2015 06:34:36 PM","26/09/2015 06:34:36 PM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM274","2015178751","IODI01-15-0163"
"7820681","26/09/2015 06:35:13 PM","26/09/2015 06:35:13 PM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM274","2015178752","IODI01-15-0164"
"7820685","26/09/2015 06:39:04 PM","26/09/2015 06:39:04 PM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM274","2015177322","IODI01-15-0164"
"7820687","26/09/2015 06:39:54 PM","26/09/2015 06:39:54 PM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","621","T","TM274","2015177325","IODI01-15-0164"
"7820697","26/09/2015 06:44:23 PM","26/09/2015 06:44:23 PM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","621","T","TM274","2015178740","IODI01-15-0163"
"7820699","26/09/2015 06:45:13 PM","26/09/2015 06:45:13 PM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM274","2015178743","IODI01-15-0163"
"7820982","27/09/2015 08:57:08 AM","27/09/2015 08:57:08 AM","T","IODI010493","Iodine","UG_P_100G","108","1","QC","","T","SRM","SRM","IODI01-15-0160"
"7821707","27/09/2015 12:38:49 PM","27/09/2015 12:38:49 PM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM563","2015178441","IODI01-15-0163"
"7821709","27/09/2015 12:39:45 PM","27/09/2015 12:39:45 PM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM563","2015178444","IODI01-15-0163"
"7821950","27/09/2015 01:55:25 PM","27/09/2015 01:55:25 PM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM446274","2015178537","IODI01-15-0163"
"7822543","28/09/2015 06:42:57 AM","28/09/2015 06:42:57 AM","T","IODI010493","Iodine","UG_P_100G","140","1","QC","","T","SRM","SRM","IODI01-15-0161"
"7822563","28/09/2015 06:45:39 AM","28/09/2015 06:45:39 AM","T","IODI010493","Iodine","UG_P_100G","218","1","QC","","T","SRM","SRM","IODI01-15-0161"
"7822681","28/09/2015 07:36:49 AM","28/09/2015 07:36:49 AM","T","ICPM050214","Iodine","UG_P_100G","-0.008","1","QC","","T","BLANK","BLANK","ICPM05-15-0039"
"7822682","28/09/2015 07:37:05 AM","28/09/2015 07:37:05 AM","T","ICPM050214","Iodine","UG_P_100G","132.84","1","QC","","T","SRM","SRM","ICPM05-15-0039"
"7822687","28/09/2015 07:40:31 AM","28/09/2015 07:40:31 AM","T","ICPM050214","Iodine","UG_P_100G","106.97","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0039"
"7822688","28/09/2015 07:40:43 AM","28/09/2015 07:40:43 AM","T","ICPM050214","Iodine","UG_P_100G","147.129","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0039"
"7822960","28/09/2015 12:00:00 AM","28/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM564","2015178916","IODI01-15-0165"
"7823135","28/09/2015 12:00:00 AM","28/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","621","T","TM274","2015178677","IODI01-15-0163"
"7823152","28/09/2015 12:00:00 AM","28/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM274","2015180077","IODI01-15-0163"
"7823156","28/09/2015 12:00:00 AM","28/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM274","2015180085","IODI01-15-0163"
"7823157","28/09/2015 12:00:00 AM","28/09/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","621","T","TM274","2015180086","IODI01-15-0163"
"7823213","28/09/2015 09:31:57 AM","28/09/2015 09:31:57 AM","T","ICPM050214","Iodine","UG_P_100G","160","1","PDR_INFANT","BLEND","T","INFANTPDR","","ICPM05-15-0040"
"7823213","28/09/2015 09:31:57 AM","28/09/2015 09:31:57 AM","T","ICPM050214","Iodine","UG_P_100G","181.579","2","PDR_INFANT","BLEND","T","INFANTPDR","","ICPM05-15-0041"
